frame,sideline_top_left,big_rect_left_top_pt1,big_rect_left_top_pt2,big_rect_left_bottom_pt1,big_rect_left_bottom_pt2,small_rect_left_top_pt1,small_rect_left_top_pt2,small_rect_left_bottom_pt1,small_rect_left_bottom_pt2,sideline_bottom_left,left_semicircle_right,center_line_top,center_line_bottom,center_circle_top,center_circle_bottom,field_center,sideline_top_right,big_rect_right_top_pt1,big_rect_right_top_pt2,big_rect_right_bottom_pt1,big_rect_right_bottom_pt2,small_rect_right_top_pt1,small_rect_right_top_pt2,small_rect_right_bottom_pt1,small_rect_right_bottom_pt2,sideline_bottom_right,right_semicircle_left,center_circle_left,center_circle_right
00214,288.228759765625,140.5113970045721,499.7886380271454,354.89799708425,327.13537129722886,90.74616754225114,161.90453482464403,491.5355024347926,491.15285356282277,546.8210979018855,46.198719549562654,227.41920041291246,437.2351072277188,140.60823786168277,515.7793292608255,302.96435174070086,301.4622497558594,479.5762989851394,116.65857226188027,556.0448906025464,697.1496868613963,626.7501183731231,549.7459428853706,602.1051433650957,687.6321256878384,614.8699028813774,367.99632722914413,33.4496167519359,39.43478059365285
00215,3.790978195553569,1.725801434614608,5.018406184729156,411.6094970703125,548.130010690279,5.575110940927233,1.1930413946400928,352.47735595703125,374.404541015625,543.3486769703055,6.02279524895321,360.18907485414644,577.4613354785165,404.3326899041398,412.2467549659389,399.91706858162837,641.2522486831851,752.3209715010836,390.07948262189274,447.6953252229857,529.7972727487216,668.1834127103214,696.2782688319074,345.14629344871764,487.26612712317973,606.0510061317616,640.7956008410077,524.561772873417,697.2087233386378
00216,584.4791707705228,627.4277625520657,442.00661344337294,686.393607306567,647.8704765294028,655.9460699153042,4.393518336048621,676.068870339362,648.4775000278969,557.2573936105725,660.5038928729994,587.05799098085,590.8752366877691,557.1190153419082,500.9963110146136,529.5856477194419,585.3778395159634,637.9526153342833,635.9882888628588,630.4609396735358,638.0256205845611,673.889981488818,642.8004195728793,655.2463798022649,639.8379092173623,630.6056400151426,649.2364626587449,575.4541758945982,666.930516410968
00217,4.127513994157811,4.095592057712122,11.27729078450591,421.20220947265625,1.0057158918553393,2.025775215805095,2.449783521990038,6.86281317782095,3.9478991647365813,549.9314667117671,6.776988798550491,535.1487901214733,643.0483902159929,593.4278752754822,480.5144668538615,533.7528722502926,810.6568684294,872.2036968922696,553.8578043993435,556.7451786867483,542.6701676982323,727.9773014436278,780.6024295919716,426.5879853938692,531.0914333868413,573.4573590642328,750.2074036174404,611.1463997354392,843.6532413588155
00218,6.652169188306405,3.084945030929815,10.927861258282356,3.078703152614402,14.883326901288306,3.852130796326374,2.716828261184629,7.74104484500412,2.840716079622033,468.4214519650143,6.120575859140575,425.86636208700793,598.740996240103,458.72599567501055,448.8521800183439,458.4588642800171,746.5875137741167,764.950491490445,427.09524843206214,589.7782857692274,396.6234592348654,677.1205758742185,632.9752083974421,513.1614622477449,470.532778431349,510.4864424594643,387.7643208861369,324.21081740738674,819.2409977266332
00219,244.57574270662346,181.99157215616083,479.7844500408618,477.5790033073544,714.5202800348487,266.16482770455826,296.9130481785975,577.7129084827577,565.70463932303,501.29620601406805,419.2706043084572,285.5411502826914,626.5061130279734,240.89434957049195,646.2490276633923,440.6024824480977,1.0777000959573755,0.5002375220003883,18.21907101705198,1017.8145258582963,3.217413382435937,2.120595317247737,2.9649167538988235,5.175953990730213,2.0345306269898464,584.2729646516403,15.377276675960337,288.15485159994523,440.86667651625396
00220,638.2575073242188,447.457685812083,840.486077059245,443.5867246591707,443.50051591279515,321.58645602350884,402.81212388273946,512.0170996249781,411.5104106744257,548.1631479920796,648.9004817143318,482.24342328819034,685.549526945963,164.92127468930798,832.8258107230131,634.1832619740084,622.0785522460938,804.5708500087767,428.8103337491554,852.6897403582796,979.87750909248,953.5255576462105,864.2696869992415,892.0930449162,831.9504253407379,551.601803374849,34.89250471477037,40.24314657686872,44.96982741814746
00221,144.68768958980368,186.69159677287794,214.737619287866,293.8863558942421,636.54876715667,241.96069674588486,310.6634392450687,334.88958469003614,440.1589653049535,470.06304442122,378.9333499989538,240.71537843771705,489.29570811253353,247.81300024903175,412.1218006710499,346.25226577861923,76.65655517578125,4.526991461017746,184.52609252929688,18.985882744544487,9.31214280251106,7.248925375993035,4.088242799094269,6.526475264975984,2.312836731714986,600.0909498279099,0.6755837321941196,231.65924072265625,289.88051837358057
00222,272.42931586789297,268.36212607520457,535.3351394561182,504.2601777408632,905.0240487516392,318.7459147384236,377.72988811686287,444.88056214253123,560.6430381533355,552.8699782932046,678.2903086534031,326.2728380325876,649.6880922204892,325.27565540740875,548.9647464902506,444.7932361383117,3.2192417981852195,4.191153613892273,8.84976333984529,11.279781212966446,5.49505255649636,5.276974622541703,0.9087164896424559,6.278114755412429,1.3328188368043736,681.1222697865895,13.024411750973517,326.2902263465385,637.1487748868592
00223,201.43683673177563,182.97608573328907,470.9649125670063,474.2199451693507,754.7959546633118,262.2920003779566,304.4101236167398,586.2452204166882,571.3531813625466,507.06219015047486,435.37209258422513,268.59574520458216,626.4509532528964,242.92575611579088,655.8747970448383,436.87952692507525,2.1015279836373377,2.2651245294805307,205.09832763671875,1039.9581253499189,4.912171211450887,0.31714388607759497,1.903194151753543,1014.744530350363,0.4505545603886514,580.5764584897814,10.14256585860911,292.08285320823666,432.76452087792217
00224,83.69259335747738,92.0059843641676,315.6326778495914,341.59170206882277,629.2019668180493,161.1843379374137,197.53488810187324,415.82189467095077,472.06217557761715,494.24581141963034,292.69011675866795,190.57880694987887,505.3430020152119,149.74081790826125,443.87704722820285,299.3903219010668,4.455200970596144,4.860674861725191,106.97337341308594,0.6916210694762287,3.69894283444249,2.007123927090998,2.144793555499808,3.2184128918559933,1.3826445531618123,645.9507390754792,2.697532870452816,155.0349097136404,308.3446657143327
00225,171.62140415733333,184.62874356262176,443.44045095449786,457.6005454048174,770.1945617582181,259.3867486710026,305.15339334543756,567.4276808694298,573.8229714177774,533.7201067907548,422.5678941032006,260.1389790166953,631.9360754824162,242.27735327102906,622.5482609309182,418.27536285403454,3.7802056302853555,1.5836798264410021,214.4466552734375,1045.1043575439735,3.4946933356444356,1.831941110997461,4.015475663710367,6.016540781510748,2.388128883099947,621.1196400591742,17.25996537962983,276.379297875757,410.0119302389617
00226,358.23653593787213,331.353912540137,627.3801075610749,545.2427858581111,975.0265033136582,382.7597591881205,444.00671847159344,507.5922735870964,615.5735671448899,558.2433943373155,753.9235710293407,387.0111065739074,702.6008045617746,384.8471381750764,630.3021165486379,517.0058463722917,4.382459071941824,5.42928706685554,1.0560329315612178,1059.2019785779974,7.405627639788725,4.065651710057588,1.2761222232416847,7.045783271942716,0.5536289450915277,652.8037680833548,4.2685895356626515,336.3357460026492,722.9951710571652
00227,3.4638874426161026,2.5107012182048796,984.5442099320471,425.6944580078125,7.037353991617099,2.0063419036295005,3.552821490199506,2.775928130297308,5.9530486432858085,617.2339069018614,6.177658891932186,607.6729470775372,716.865066874597,664.6186319077793,534.0181746060183,597.0833175106642,887.0080269007861,942.3619231146106,622.6327402754195,632.2361777592457,580.6865993325462,792.9240808523393,843.5128869666243,493.80148545766684,591.4474231277884,638.6528147399159,810.0116282598917,661.0587591501661,920.4097889537276
00228,738.4788284872078,588.7044227780444,873.892971877167,337.74961637582936,400.6957858250045,639.7537846593493,516.3514711876927,420.5946301905283,406.4717357083912,554.4145411699013,53.01053460549591,586.4674266589766,690.9793636262252,578.6261862558873,714.0425704261008,652.4774359303832,707.4688905273745,807.3327139704899,575.4294633249451,775.4830421595253,810.2579053196915,842.9742448109816,827.7440010918899,744.5771037115195,845.5599814514982,575.9512106076224,718.9809541896539,659.7026580918327,743.7964553867198
00229,107.73929381192305,143.91243534182152,276.31332356722595,318.9749578446968,671.404917237236,210.49717897120155,266.45775533762,403.939985842223,483.21535326070716,502.5371897618781,350.1764060565952,222.50124248282052,512.7113368811878,212.4244757208914,445.02074237913683,335.496472278698,3.4418018652415565,10.31349643484457,168.412841796875,1023.6057116751084,7.445802285192496,1.9599721033533464,1.8394347694778155,0.7850036691336955,2.779683689823154,642.6657516718699,5.543885869140638,213.0889892578125,303.81061003260396
00230,476.6916191023519,505.97246573495295,399.8495905527947,482.07668174353336,912.4680101853079,502.3844734081472,661.6238948438802,454.11555463841336,671.1931768993543,550.7524821182218,671.7957737716591,499.11278978342574,703.523481811208,543.385572588055,620.3598274781483,584.760141573754,303.8208906949529,365.2401971508257,464.35536372098727,1099.080927604604,613.140712262579,480.70152896871576,365.07613606322,864.474160347332,29.073934584061906,595.9098510211363,451.83773847413795,366.3254053186609,592.7893897177136
00231,128.01695023698986,162.0747793409171,261.5958919468232,313.48054624896247,662.5861616133091,228.24756943403,286.7035665072054,385.5385389703909,476.0586436674847,503.9280593418793,363.966875881262,239.39308708884516,508.55136878565617,232.49294229734394,436.112073848766,346.30578517004733,76.82752304101528,5.244203512723981,175.9727783203125,1026.0808392803176,9.271846498151136,12.178042566766806,3.7013284379891878,2.5164774717510934,2.7529222927201276,646.34578149136,2.669303665813712,223.03952026367188,308.40193588078824
00232,125.42646862072733,170.52369689941406,334.8990617714277,371.8113303883972,727.5963528383645,230.56399000668767,286.54870032394916,463.97525140263525,525.8329979515748,530.879989650114,380.4312167064772,232.97395776271685,568.5309085474067,229.03483109228227,502.75705526516543,361.3162265312859,5.1638205823112235,3.3766874664572915,199.1957244873047,1037.670534562261,9.031270198795232,5.015413014260987,1.7696493496808663,2.716547538109159,2.3879674092800447,655.5641761509323,6.180420103370236,240.2707022825563,337.7492878331811
00233,564.8834228515625,485.1455383300781,657.5219116210938,395.6829833984375,430.41031903931616,445.417236328125,470.2724609375,473.2418212890625,469.63818359375,471.74831070462017,563.7211601318107,507.56573486328125,572.5476927923651,491.3209533691406,617.894775390625,550.5595092773438,560.0421752929688,641.387939453125,473.57843017578125,709.038330078125,693.9472191658391,680.5938110351562,655.891357421875,672.9505615234375,703.99755859375,558.7668394303605,30.554384307215205,544.8982543945312,592.1019287109375
00234,191.28573321211155,164.8622173815631,298.77664587883845,329.28559980862764,492.90576681002824,225.17012611654238,228.33504094784075,390.40957527556833,429.10695190310935,492.27748402770266,275.11718270337605,249.60371469945719,469.1787781412691,205.0037031960675,424.36428283315445,319.9708858201853,3.8056741193111066,3.0426546511327053,9.35265962378534,19.603992911098036,8.35794834386311,1.4688541416250098,6.175299139048556,3.632808522341574,3.551482664369245,649.1941802084441,9.157589151088274,175.45303404307617,275.61861124640143
00235,833.8003914266869,645.140519771969,971.9021417520829,164.77255904267096,291.8159768965517,449.85442212520377,362.82732223668455,264.9960932821598,319.01640892087573,270.35884787888307,208.25639689986377,622.6387904383042,425.1246469592928,19.60789964428882,204.6186008069789,101.15808463603118,802.383762453648,903.6414930687137,635.6934606954287,688.3886835650195,505.42660128559936,944.2399738826547,915.3312255883943,396.2469678368579,451.36355569880413,453.35155843643287,30.070472768866978,10.775224652830612,13.723992922611178
00236,4.700914107627859,0.5442720963093157,0.8514836922893319,352.9049072265625,16.286933875142353,8.263434474872422,2.41132489939911,301.1716613769531,3.1992528887895557,546.9861427856591,6.282778571500062,525.1651133198902,600.0278463813811,575.9541418852644,465.26886090274223,521.1522275774522,690.740612271193,764.0122701008381,545.9623180651138,520.9736558109049,595.4751193072098,656.6313582489931,738.4999846134664,403.5205303428113,541.2819528591563,585.2041912692619,781.5312070339779,655.3517059285856,730.6098797770732
00237,279.1842365887072,311.52676681747596,320.59028398047934,342.4891001378804,313.8661685610666,326.04901123046875,331.6759023106498,336.69899204544527,337.82392156581807,616.6581625516235,317.9432322344447,287.27176262139943,494.80295092262634,317.62786181676785,337.43266428702555,328.0451683734094,290.01512592720206,332.64472717578207,316.8230851898453,360.4348189671123,300.4284371339234,355.958560583037,340.2736808188452,332.9397158104437,336.70409013977536,784.2180011916728,310.97676381378216,370.94976894922536,350.66172157920556
00238,2.4863833926775807,7.032536110349079,978.441769245221,353.4737854003906,16.08071612433631,11.100012193955731,1.9450690886871205,11.992939929235671,3.134430256880106,613.3886504356864,10.683576196764111,587.6906145019611,662.0471832777788,637.8420818159643,511.54890040693795,575.8302802379122,747.1610346419307,816.9922094751621,607.0946743512393,582.4169546774626,628.205488625148,705.427511729835,788.0128384222011,456.12281023247,587.5886847350808,652.8331743008544,832.0511306839171,697.6866864042725,789.971364775552
00239,164.52283749234826,115.78261581152807,294.5581310904259,312.77595362310797,491.2228165054582,178.60519518378254,187.0778561816125,429.4170407220692,424.56778574790627,492.6313622321814,260.55809775852174,204.40300040538187,501.50583652928293,148.85509492831724,489.9632201164461,316.54591952916616,7.5033337534048545,5.2329767658780755,108.37483978271484,968.2565269755705,7.792492734089993,5.952758994009023,2.440744357172721,9.376698743161773,4.519313164490538,609.9535580766758,10.697615370316987,160.41964906019493,252.19233810443095
00240,687.2908325195312,500.05240376680695,868.711493029879,451.7831536813794,444.78761295350404,367.3326883047601,442.3003481999214,517.9958978015602,425.6325617328409,551.0820127436771,684.5994613198496,517.8126667108372,699.756751828098,6.509111774041215,833.3624124819627,661.0920180200271,661.96875,823.1714145436603,481.2731856953216,845.7062065972343,966.1760328428792,952.6419138149214,877.0891845974243,782.4618354173184,747.9019906754917,549.0033605967234,29.06261143874931,65.56317423178153,53.93263997808164
00241,188.63407098988864,256.2013700608007,170.00483682709245,187.2066241711389,432.5801390744786,252.4201503794867,285.3071685900845,217.75703674292882,315.55993243275253,506.89186792738144,300.6644092100648,256.01410349346423,414.321731455197,270.8938893625698,313.30890594205334,313.16760944037105,84.24291229248047,111.64585876464844,165.68189328246737,20.99314881007372,11.001319060190264,5.294289233279475,4.32058172532052,12.073869891815013,8.031747119290563,697.3712278771139,6.657896249999965,220.19717407226562,230.622691897515
00242,166.55022883622283,205.9537811279297,386.97334916143603,441.3394507700342,764.2014834462739,238.73415446691394,288.321832399186,346.5689044914902,468.9500013685696,555.4739712248778,559.8308485083649,224.03544204941636,584.5423748887392,253.45777872499076,433.07620001335687,344.23630067278316,2.2396721059067577,2.969565184132543,195.87189294753324,17.931388624557982,443.7658387964388,1.9450855864634933,2.998022027031189,7.963177843113599,2.5863134755752264,727.7653379509409,290.8214416503906,313.52099609375,519.8487722849337
00243,0.9598954383840488,3.361933117208597,2.497138076503671,280.2196044921875,405.61688232421875,1.3990720667997154,6.9732973034148,238.95474243164062,260.0235373165214,538.2261227116533,6.388202460739976,375.5143527792712,503.963324477975,406.68284705421246,360.47578075323435,374.85075886296045,517.6172974740394,619.5957099047905,401.5035671852797,395.1970746855895,492.92507772401933,553.565918545733,616.1032205652497,295.34243589076283,454.3127642257147,617.6803313116528,614.9125433655462,512.3669062143144,570.4017113714712
00244,8.59185997639256,4.1487537266786685,18.340098208395318,12.561237691991817,12.318496933240834,2.5038470646481743,5.019333389732888,2.7427419903766768,0.9628874920306836,505.30599204161786,10.640442189618875,468.0429658340771,677.702071335143,495.51097326133294,491.75537026742734,499.33666757754,855.1546851674533,862.7946508411364,460.29596794298214,647.9934432654078,403.9265876122099,763.3862859718461,701.8509337160864,580.2913855306331,511.2624522470077,529.3524325346955,392.6901489673187,332.6303744426468,929.304308046149
00245,310.2561051707159,220.6582180249831,449.2016419483243,447.4529702301378,568.6888454263161,264.1202411851402,277.59641202210935,577.7166894132725,500.4983654419645,508.2908183098611,402.9138745573555,301.2074212506659,605.6530457889147,244.34650028498055,683.0025884720618,452.15227954711065,3.9118004712313574,3.4746302156668847,2.7721101451841905,1005.6944207978297,16.722820621698318,10.071478638092236,0.30869498532948325,21.32162919179486,8.403841794119392,581.8385525648832,13.98145542108759,320.0293981058714,376.51542213744517
00246,755.657811527031,763.9384796409323,781.9288131067008,733.8879115616787,792.0692443342875,769.8568214233826,783.6907632239535,773.6296935903428,792.6365885820342,614.415460456786,778.7154598512093,756.854953647173,811.067698185015,776.4895556875761,762.4729935485492,750.7945429842047,772.7986836935513,793.9115464717653,768.7769681425746,770.36427214033,776.8886305994297,816.2688648711423,106.50390200556419,787.7601505982984,781.338984445462,584.0479313981672,747.3786177148202,749.5973876699353,785.558296902259
00247,521.4980608210611,387.9813317878243,591.9680341706713,556.904844802104,572.6454196394202,374.2531324001443,377.1783718945551,655.4875208560123,561.5531906092411,525.8933246010141,524.6565185365689,426.3185327175832,691.8624210559491,381.6029020530838,814.707951933275,594.7809062889955,0.9625486723153596,3.1578168406089953,4.06537660642383,989.5444249551732,8.590813031841591,2.185770369476923,3.1161101111034593,983.5205966896642,8.753728905242257,572.3388655087151,1.9266945061856746,484.73263763484925,527.8297732683076
00248,443.2478393645049,314.64712075587994,536.2927970648514,523.4493038787025,571.0643978974032,320.77105703256643,316.26248574684973,652.6524624727326,564.7847697989722,578.5296176331049,454.0187906424279,384.3581202691955,686.3384031927555,319.5118602050718,786.0665114945363,552.94082291764,9.59214623796183,17.055150166290126,2.8857415227766077,982.2490141529296,1018.3079950887959,3.3852259319308478,3.3528968552402043,975.0491299913142,6.9054293468677646,636.7961844440063,1.866930337865512,415.80109880100207,476.32438984468126
00249,654.6974724120239,633.3226935057291,672.9935160358858,612.7506128174833,669.7245077030041,619.3543582507915,665.7271925621404,673.6714016966926,685.5849190359667,612.5810944365204,690.8340237347586,625.6976608152484,728.8438489046359,648.0998525838021,666.8678766006601,649.2222370410833,597.1924310826996,664.5636564256454,633.4135203296025,725.9231161213896,755.0326624871086,718.470438956451,681.6877833777457,687.3100749440396,710.1884395728296,611.5785803405586,554.4628168411546,705.014081790677,661.3044569002578
00250,17.632749678484625,89.2954330444336,4.090663133605695,147.64743064008766,291.921875,127.02677917480469,142.44427490234375,211.70242251627545,169.044189453125,511.5387668665833,12.905521986753477,109.56497947365136,370.941254246739,96.53299713134766,294.31656021911425,139.68034992376872,139.96991934563704,322.15003814945453,145.50177001953125,328.579411745004,610.6936881513749,438.00485531301706,411.7322086980301,349.9768771681252,498.29766930717403,627.8185377340621,280.8858457952831,200.16761670491056,235.7283929583691
00251,2.1709837253140885,4.0365231843212905,2.38544630173913,265.0751647949219,393.9962053752545,1.871113888320462,2.3609131847244638,231.00827026367188,252.123639457623,574.9976584060835,3.679812859677825,378.64126228380366,512.6421639539669,397.93451433550337,384.36679210618564,379.7942162277167,512.5323578338558,628.1067240305225,401.0233568431671,410.18634391582884,526.9784177421753,582.4791986048557,634.9735900484998,318.24153220046134,490.9746281762981,667.5112472163079,615.2993183110755,521.2910636680793,568.1137611513008
00252,7.190706235185363,126.50889587402344,5.915650306665915,361.6480712890625,7.026283996424469,170.6470184326172,11.385497377499751,275.0247497558594,282.3094299041919,504.4472225805143,0.6883969837083994,116.6582106780538,492.71290744133165,171.01908573580454,305.2981913399989,239.18707535758423,394.93425195490056,457.63088340145265,134.62966644489222,450.6483902879079,369.35760498046875,450.05864727327224,397.20033365791704,369.44007807112894,361.3039022931102,643.2274935770448,221.2670913193603,209.19436770531496,513.2489313946569
00253,691.8725384872532,503.65125030314636,813.6850258005561,546.4931078476816,505.69291182628814,409.0877017103078,442.20877877583604,634.3205883649014,519.3008790348154,534.8484105849986,681.9861702250327,502.3965370253964,777.0294382872485,477.46446803597104,928.730322840257,714.6118912694476,4.125777057504584,6.275155992809674,1.8944391671462895,982.8871939179361,1042.5138152316879,5.6292645044909415,8.815057536646117,987.1074841472407,994.7756505911715,507.46908385300065,26.66843027570596,644.2609969807775,690.6423222778337
00254,516.4412018623997,470.1796104399866,726.9724458965389,594.2760742343726,917.8846993364597,495.91628055357745,541.5282660034687,578.7075155238961,651.3335284465861,570.5562386241602,800.9464586399147,498.3096226330124,770.9057489231475,502.45052220916983,709.5372265260163,611.8601814395365,6.5957828181056,4.399569723568264,2.8461798023103198,7.089585278301915,6.7464236722582465,4.2642185037354245,2.004284891270249,6.5875369136764315,4.272839719762852,624.1355128954494,6.823812765702031,422.2488641030486,790.755604689455
00255,2.673656027855035,2.7255433037183434,3.530252348799276,261.1339111328125,401.669677734375,8.017164413637582,6.763383483449236,261.32580434665806,278.8592224121094,550.891719024251,6.649069135219668,311.9633350781278,468.8908699941693,299.31947298820114,397.11720630526906,329.74188529910293,410.29431559873416,548.9797716526882,327.30490707143605,375.07129279334447,594.6475835506051,578.1857251314354,597.4200242312847,355.13950529545843,538.2556810597423,648.0581466774407,527.1550161302467,453.53782496763125,476.7410512381409
00256,115.58583068847656,157.63629150390625,4.49000636735916,387.01080322265625,11.775357862273117,209.21401977539062,3.177204267438475,302.51123046875,321.7300585766475,552.9369524823933,6.360718791383528,127.99083281683376,548.6624614049798,197.24457947924887,343.20573310575827,269.994440636333,394.8315146249324,460.3347328912116,160.856689453125,517.8694973049423,430.0716247558594,482.0174871879625,405.92564511286554,424.22970131043445,404.45498951150023,705.2659575505373,260.7541436449571,246.16889699934615,531.5449601426056
00257,212.44197534767977,197.2476231534129,344.5716094154698,341.56852601992426,546.668313658948,251.6113118087095,272.8996945617886,460.3748911336854,450.8406989982675,465.9080034456577,349.4269305406593,263.12636600655895,514.772984889659,232.10172346262144,527.6112021239474,367.9685373993037,1.2094050207916416,3.4566475146399167,206.4759063720703,998.5610132669183,20.145783841144628,6.11889596411319,1.7602555612555135,6.378172420211157,3.1539584462537076,567.1740705914312,17.45862207242317,243.46186543076362,295.4603774703157
00258,399.2618112766217,268.8833709732132,125.77829398990727,433.5682792101487,282.7581007091187,216.62143061502655,298.20306029055297,451.6352253043817,147.6890752348887,523.7891983358962,224.40644686801622,319.5625916127882,483.971532737301,222.73535090390627,566.9973022846546,388.6303685423712,395.59421856247155,552.1221314191619,265.84242651435443,503.94837223758486,701.1640892758704,334.7695623065323,266.2116530405868,593.9558242530776,672.94088269783,571.4763124924621,8.02265260209484,32.09917194687179,10.487975201878502
00259,595.8883056640625,574.3782398523626,615.403146802488,529.157926783939,773.8172525683304,516.3022712739164,621.0013089452625,503.49126125852536,558.2993478939504,574.3569465953531,792.2519438077645,9.88290008095931,752.5446769374156,2.3317133579145928,2.746410414345005,1.6516752859305663,774.3313352923108,753.3362410539517,621.6624072339604,658.153167019516,558.3665182887971,794.6648715507325,681.7469664008989,694.9312819068848,665.7351522025741,575.8111681058757,477.9504791211323,11.489036360129974,2.7414170753067832
00260,172.9249252465084,161.6851854147838,269.36857478023666,289.6557110446728,465.4712775928788,222.14223195909065,214.23812832598327,349.07160815211984,396.63531967012307,492.0962436296725,244.36358359419256,251.3213013261472,413.2507982411647,207.5054699641039,381.85251407249046,309.1743851877125,5.063627702817561,1.7601382701997152,85.29868314373364,23.74428397772505,11.007282474712214,4.6017935912996375,2.0033706238977165,2.385020881468123,6.558330003968106,668.2617905938578,10.586721067694484,142.5805959025235,264.30358071878754
00261,265.0121021072867,216.329232819846,368.55042149893046,392.761391171099,545.9126535928899,280.1429757123157,278.90397446496036,476.23881681118627,489.5871143832247,495.3612258076607,333.25288078240754,295.53569669951537,525.8135613235502,247.357330430928,517.8202770654003,382.1955186139553,3.4543798430356225,5.096613106470328,7.593592156489719,937.9342377914254,727.4610647429616,3.4902506613605895,2.1651613871418514,6.587686767117735,2.6224971712676486,624.7837054537998,6.968554498002033,240.3159904807852,327.60677924902683
00262,630.6351105940369,486.9986542887425,775.1090309710218,479.6517028004424,465.99204924682783,390.3040527986027,448.8849057049971,528.3864256475435,448.2641043492132,545.63268154389,637.3104381337193,502.3777874898168,595.8077158653872,5.678859315298294,4.691550287702199,6.408703857277065,612.8154025977346,742.6119250878352,472.49068939283836,771.8674702741419,782.2378295033338,855.1749329272826,285.8179860762864,644.3713435222909,633.7646991716313,562.1285883495509,10.830953045988775,59.08626815700859,41.05483621964707
00263,398.09204823081603,300.63964106826666,481.98931374746235,491.0286566444621,562.6866494125896,331.8019427552065,328.7294145006094,584.8505563716097,532.9516454398107,502.37011131333117,430.9990858945544,355.9408693221236,619.4682312149463,309.5722604734527,677.3501877655106,490.03925560274456,3.46574418385749,2.1851051057953703,3.390678933037672,993.9480782187136,5.087033282563137,2.7171783419159357,1.9324506256918894,5.469923350582367,4.630920269621405,582.5337844638408,3.9426252154120736,370.85400827746076,427.99150917524094
00264,558.4649263204622,516.7474377596426,719.3688745841259,570.3314553172598,810.6145189866163,521.3786081463697,556.757754242029,567.8527074485075,616.1643897852352,485.0692957109204,760.7717894644697,501.4075051113098,562.4811276695409,493.1301193418643,615.546860602644,561.217540247238,2.0354729843687758,753.0878886633244,535.3857585493919,26.47102991524274,9.26822191491957,4.468393544199454,2.8272129218232074,8.800674166886994,2.981884655561913,519.008084924922,5.983718020975889,361.7715990528331,689.4798538320593
00265,491.42153748569484,483.21019745368864,479.3506093484315,450.2542581420418,469.83895742819783,470.48595382765603,488.74453742464283,474.3033665021362,479.4237356361106,539.3860844948456,482.74522590883555,478.93667940550654,517.4905343308495,479.5780733105659,451.88860663016015,456.90380820116235,443.8381342455476,469.7643067249672,478.30118417160975,484.36064961135645,478.91262833346434,477.7375285564652,476.2127825004269,466.3052624487004,474.20543286744925,640.8916505475345,600.6840196280982,483.1767280516707,473.9374374373166
00266,1.161470127012126,2.4680680146178706,4.98469697843443,248.38058471679688,5.9870445943648125,7.091813654933265,0.6485165730029678,7.323931265143595,8.080504925633477,549.1158489370443,5.813523189700552,572.4479422603706,594.9080924967558,621.1168848373628,473.79180412022123,548.2554113609882,725.8757310227982,783.2589560159875,588.1290230591025,564.4921654651936,546.3838509006364,664.3489034880088,741.8918140871139,433.97924725666473,547.9415554220393,608.9637068736962,780.6231129101476,658.9680160588282,757.2404586323972
00267,5.304181283205166,3.6150290660427142,5.879550404958923,8.619481081634596,10.73098938435053,3.920494382959487,5.28429918292284,2.6401410868359605,2.043842465652819,505.7359210372751,14.296177421875,445.90046959934693,655.5222297466,474.3261225762143,480.65093536180865,481.33213126125605,849.9610356498313,871.4165402411984,434.96177186757257,650.3998107016342,414.2024201900207,771.6829770997919,698.6150659151095,564.9959896560858,505.76546540742993,549.6554049860839,390.40358276805154,331.20151537442837,927.2900998284587
00268,2.7268422727661172,3.3166304484556006,6.614502187908217,8.939697627701973,11.282264540552164,2.891003510797759,4.737095306065078,4.137296477677978,2.0097392526709887,505.98249525583293,995.0229810245688,446.52907976618246,656.7492532185853,474.9395055748647,481.5113695042783,482.0682650274948,851.3564636924591,873.3958306121988,435.4229262461517,652.06253776249,414.95192014889744,773.6918727334803,699.9826340540548,565.7970884855625,507.02982783434965,549.4062681325092,391.15921270376856,331.67282420886204,929.0266663666986
00269,836.207452534218,624.0733232550124,962.8836341070923,595.6317615537462,518.468696387367,492.5486334499118,534.8586659761609,674.4600018998644,557.1634526400552,643.4004436690009,805.0313307697107,605.7151206875473,882.1272976405899,589.4193726355765,984.603862910414,817.4542883884785,3.954701713742976,7.999029942534768,0.21436411424231325,982.9205906751603,1052.9475367334296,984.8735487004092,988.4714770911271,993.7589709601272,1000.9377948989521,593.2127494368336,15.64637679697749,782.564789872396,815.4960089018846
00270,827.914236846989,807.8671992837212,794.0692011067273,769.9295292974887,1035.6592095939038,753.1661183537564,860.5174436888366,718.1826577082065,800.6884156539227,665.4309862305581,953.6390049204957,5.420270995422971,975.420856057948,3.920535047321145,10.41757403214054,8.997306101737403,961.6710688749797,911.9918544198116,852.0493767579426,838.0500959511562,921.2165467399519,994.2013022177155,852.1018139568423,818.0256887010273,897.906072177979,551.4055661137311,674.5099806924322,13.409062465034557,14.851401451713503
00271,3.4821310485278585,3.0615735813015545,3.9242353024286367,170.3180389404297,352.3564453125,135.68331909179688,10.52343872467083,189.26104312012612,206.91937255859375,512.7155340316008,0.8140020977928498,173.34501265600707,417.7607380649659,126.97899208154702,347.3753645638563,208.99595880687508,281.97933091108547,475.62166345196897,169.78209766163232,307.64484598045436,623.4666168466842,563.4148022567923,548.5689675279193,322.30207191455065,540.450861286308,601.453665048542,421.5299549076893,328.2954289564985,362.04019169175433
